rank,name,anime,favorites,url
435,"Tachibana, Rui(橘 瑠衣)",Domestic na Kanojo,4890,https://myanimelist.net/character/122365/Rui_Tachibana
436,"Ryuuguuji, Ken(龍宮寺 堅)",Tokyo RevengersChibi RevengerTokyo Revengers: Seiya Kessen-hen,4882,https://myanimelist.net/character/173221/Ken_Ryuuguuji
437,"Wei, Wuxian(魏 无羡)",Mo Dao Zu ShiMo Dao Zu Shi: Xian Yun PianMo Dao Zu Shi: Wanjie Pian,4881,https://myanimelist.net/character/163083/Wuxian_Wei
438,"Miki, Sayaka(美樹 さやか)",Mahou Shoujo Madoka★MagicaMahou Shoujo Madoka★Magica Movie 1: Hajimari no MonogatariMahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,4856,https://myanimelist.net/character/38395/Sayaka_Miki
439,"Hatsune, Miku(初音 ミク)",DownloaderChimeSekiranun Graffiti,4831,https://myanimelist.net/character/7156/Miku_Hatsune
440,Shiroe(シロエ),Log HorizonImanara Maniau! Log HorizonLog Horizon 2nd Season,4822,https://myanimelist.net/character/81367/Shiroe
441,"Nanami, Chiaki(七海 千秋)",Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-henDanganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,4817,https://myanimelist.net/character/73205/Chiaki_Nanami
442,Undertaker(葬儀屋 / アンダーテイカー),"KuroshitsujiKuroshitsuji IIKuroshitsuji: Sono Shitsuji, Kougyou",4782,https://myanimelist.net/character/14957/Undertaker
443,"Kyan, Reki(喜屋武 暦)",SK∞SK∞ OVA: Extra PartSK∞: Crazy Rock Jam,4770,https://myanimelist.net/character/188060/Reki_Kyan
444,"Uryuu, Minene(雨流 みねね)",Mirai NikkiMirai Nikki (TV)Mirai Nikki: Redial,4765,https://myanimelist.net/character/4966/Minene_Uryuu
445,"Kaidou, Shun(海藤 瞬)",Saiki Kusuo no Ψ-nanSaiki Kusuo no Ψ-nan 2Saiki Kusuo no Ψ-nan: Kanketsu-hen,4751,https://myanimelist.net/character/90289/Shun_Kaidou
446,"Komatsu, Nana(小松 奈々)",Nana,4742,https://myanimelist.net/character/701/Nana_Komatsu
447,"Kotomine, Kirei(言峰 綺礼)",Fate/ZeroFate/Zero 2nd SeasonFate/Zero Remix,4738,https://myanimelist.net/character/506/Kirei_Kotomine
448,"Akutagawa, Ryuunosuke(芥川 龍之介)",Bungou Stray Dogs: Dead AppleBungou Stray DogsBungou Stray Dogs 2nd Season,4732,https://myanimelist.net/character/132571/Ryuunosuke_Akutagawa
449,"Toudou, Aoi(東堂 葵)",Jujutsu KaisenJujutsu Kaisen 0 MovieJujutsu Kaisen 2nd Season,4731,https://myanimelist.net/character/164484/Aoi_Toudou
450,"Polnareff, Jean Pierre(ジャン＝ピエール・ポルナレフ)",JoJo no Kimyou na Bouken: AdventureJoJo no Kimyou na BoukenJoJo no Kimyou na Bouken Part 3: Stardust Crusaders,4725,https://myanimelist.net/character/4368/Jean_Pierre_Polnareff
451,"Yao, Ling(リン・ヤオ)",Fullmetal Alchemist: BrotherhoodFullmetal Alchemist: Brotherhood - 4-koma Gekijou,4725,https://myanimelist.net/character/3293/Ling_Yao
452,Rebecca(レベッカ),Cyberpunk: Edgerunners,4709,https://myanimelist.net/character/215035/Rebecca
453,"Nishikino, Maki(西木野 真姫)","Bokura no Live Kimi to no LifeSnow HalationNatsu-iro Egao de 1, 2, Jump!",4706,https://myanimelist.net/character/46165/Maki_Nishikino
454,"Plisetsky, Yuri(ユーリ・プリセツキー)",Yuri!!! on IceYuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,4694,https://myanimelist.net/character/139242/Yuri_Plisetsky
455,"Doma, Umaru(土間 埋)",Himouto! Umaru-chanHimouto! Umaru-chan OVAHimouto! Umaru-chanS,4686,https://myanimelist.net/character/92797/Umaru_Doma
456,"Sengoku, Nadeko(千石 撫子)",BakemonogatariMonogatari Series: Second SeasonKoyomi History,4683,https://myanimelist.net/character/22050/Nadeko_Sengoku
457,"Ooe, Kintarou(大江 錦太郎)",Golden Boy,4683,https://myanimelist.net/character/2738/Kintarou_Ooe
458,Teresa(テレサ),Claymore,4673,https://myanimelist.net/character/2398/Teresa
459,"Asui, Tsuyu(蛙吹 梅雨)",Boku no Hero Academia: Training of the DeadBoku no Hero AcademiaBoku no Hero Academia 2nd Season,4669,https://myanimelist.net/character/119209/Tsuyu_Asui
460,"Satou, Mafuyu(佐藤 真冬)",GivenGiven: Uragawa no SonzaiGiven Movie 2: Hiiragi Mix,4649,https://myanimelist.net/character/137914/Mafuyu_Satou
461,"Isshiki, Iroha(一色 いろは)","Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVAYahari Ore no Seishun Love Comedy wa Machigatteiru. Kan: Dakara, Shishunki wa Owarazu ni, Seishun wa Tsuzuiteiku.Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku",4635,https://myanimelist.net/character/110743/Iroha_Isshiki
462,Migi(ミギー),Kiseijuu: Sei no Kakuritsu,4623,https://myanimelist.net/character/13773/Migi
463,Astolfo(アストルフォ),Fate/ApocryphaManga de Wakaru! Fate/Grand Order Tankoubon CMsFate/Grand Order,4614,https://myanimelist.net/character/79995/Astolfo
464,"Foster, Isaac(アイザック・フォスター)",Satsuriku no Tenshi,4612,https://myanimelist.net/character/138441/Isaac_Foster
465,"Sakagami, Tomoyo(坂上 智代)","ClannadClannad: Mou Hitotsu no Sekai, Tomoyo-henClannad Movie",4611,https://myanimelist.net/character/4603/Tomoyo_Sakagami
466,"Yatogami, Tooka(夜刀神 十香)",Date A LiveDate A Live: Date to DateDate A Live II,4605,https://myanimelist.net/character/65259/Tooka_Yatogami
467,Crona(クロナ),Soul Eater,4601,https://myanimelist.net/character/11919/Crona
468,Piccolo(ピッコロ),Dragon Ball ZDragon Ball Z Movie 01: Ora no Gohan wo Kaese!!Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,4592,https://myanimelist.net/character/914/Piccolo
469,Casca(キャスカ),Kenpuu Denki BerserkBerserk: Ougon Jidai-hen I - Haou no TamagoBerserk: Ougon Jidai-hen II - Doldrey Kouryaku,4588,https://myanimelist.net/character/423/Casca
470,"Mogami, Kyouko(最上 キョーコ)",Skip Beat!,4582,https://myanimelist.net/character/4158/Kyouko_Mogami
471,Bondrewd(ボンドルド),Made in AbyssMade in Abyss Movie 3: Fukaki Tamashii no ReimeiMade in Abyss Movie 2: Hourou Suru Tasogare,4581,https://myanimelist.net/character/151195/Bondrewd
472,"Shinmon, Benimaru(紅丸 新門)",Enen no ShouboutaiEnen no Shouboutai: Ni no ShouEnen no Shouboutai Mini Anime,4570,https://myanimelist.net/character/141573/Benimaru_Shinmon
473,"Edward, Newgate(エドワード・ニューゲート)",One Piece: Kizamareru Rekishi! Gekidou no Shinkyuu Yonkou!One PieceOne Piece Film: Strong World Episode 0,4563,https://myanimelist.net/character/2751/Newgate_Edward
474,"Itoshiki, Nozomu(糸色 望)",Sayonara Zetsubou SenseiZoku Sayonara Zetsubou SenseiSayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,4536,https://myanimelist.net/character/3169/Nozomu_Itoshiki
475,"Netero, Isaac(アイザック＝ネテロ)",Hunter x Hunter Movie 2: The Last MissionHunter x HunterHunter x Hunter: Greed Island Final,4529,https://myanimelist.net/character/14489/Isaac_Netero
476,"von Einzbern, Illyasviel(イリヤスフィール・フォン・アインツベルン)",Fate/kaleid liner Prisma☆IllyaFate/kaleid liner Prisma☆Illya: Undoukai de Dance!Fate/kaleid liner Prisma☆Illya Specials,4497,https://myanimelist.net/character/503/Illyasviel_von_Einzbern
477,"Yamada, Ryou(山田 リョウ)",Bocchi the Rock!Bocchi the Rock! MovieBocchi the Rock! 2nd Season,4494,https://myanimelist.net/character/206278/Ryou_Yamada
478,"Donquixote, Doflamingo(ドンキホーテ・ドフラミンゴ)",One PieceOne Piece Film: Strong World Episode 0One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,4494,https://myanimelist.net/character/2754/Doflamingo_Donquixote
479,Emma(エマ),Yakusoku no NeverlandYakusoku no Neverland 2nd SeasonYakusoku no Neverland: Michishirube,4488,https://myanimelist.net/character/144337/Emma
480,"Toujou, Koneko(塔城 小猫)",High School DxDHigh School DxD OVAHigh School DxD Specials,4415,https://myanimelist.net/character/51343/Koneko_Toujou
481,"Kamijou, Touma(上条 当麻)",Toaru Majutsu no IndexToaru Majutsu no Index-tanToaru Majutsu no Index II,4400,https://myanimelist.net/character/13700/Touma_Kamijou
482,"Oshino, Ougi(忍野 扇)",Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x NisioisinOwarimonogatariOwarimonogatari 2nd Season,4399,https://myanimelist.net/character/90393/Ougi_Oshino
483,"Futaba, Rio(双葉 理央)",Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo MinaiSeishun Buta Yarou wa Yumemiru Shoujo no Yume wo MinaiSeishun Buta Yarou wa Odekake Sister no Yume wo Minai,4394,https://myanimelist.net/character/163452/Rio_Futaba
484,Kurama(蔵馬),Yuu☆Yuu☆HakushoYuu☆Yuu☆Hakusho (Movie)Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,4371,https://myanimelist.net/character/731/Kurama
485,Dante(ダンテ),Devil May Cry,4366,https://myanimelist.net/character/2880/Dante
486,"Higashiyama, Kobeni(東山 コベニ)",Chainsaw ManChainsaw Man Movie: Reze-hen,4362,https://myanimelist.net/character/174749/Kobeni_Higashiyama
487,"Khun, Aguero Agnes(쿤 아게로 아그니스 / クン・アゲロ・アグネス)",Kami no TouKami no Tou: Ouji no KikanKami no Tou: Koubou-sen,4347,https://myanimelist.net/character/176657/Aguero_Agnes_Khun
488,"Kasumigaoka, Utaha(霞ヶ丘 詩羽)",Saenai Heroine no SodatekataSaenai Heroine no Sodatekata: Ai to Seishun no Service-kaiSaenai Heroine no Sodatekata ♭,4332,https://myanimelist.net/character/90177/Utaha_Kasumigaoka
489,"Kaga, Kouko(加賀 香子)",Golden Time,4316,https://myanimelist.net/character/43669/Kouko_Kaga
490,"Matou, Sakura(間桐 桜)",Fate/stay night Movie: Heaven's Feel - I. Presage FlowerFate/stay night Movie: Heaven's Feel - II. Lost ButterflyFate/stay night Movie: Heaven's Feel - III. Spring Song,4301,https://myanimelist.net/character/500/Sakura_Matou
491,Yukine(雪音),NoragamiNoragami OVANoragami Aragoto,4283,https://myanimelist.net/character/84681/Yukine
492,"Otosaka, Yuu(乙坂 有宇)",CharlotteCharlotte: Tsuyoimono-tachi,4281,https://myanimelist.net/character/122209/Yuu_Otosaka
493,Black☆Star(ブラック☆スター),Soul EaterSoul Eater NOT!,4248,https://myanimelist.net/character/8464/Black☆Star
494,"Kanroji, Mitsuri(甘露寺 蜜璃)",Kimetsu no Yaiba: Katanakaji no Sato-henKimetsu no YaibaKimetsu no Yaiba Movie: Mugen Ressha-hen,4228,https://myanimelist.net/character/151145/Mitsuri_Kanroji
495,"Kuroba, Kaito(黒羽 快斗)",Meitantei Conan Movie 08: Ginyoku no MagicianMeitantei Conan OVA 01: Conan vs. Kid vs. Yaiba - Houtou Soudatsu Daikessen!!Meitantei Conan OVA 04: Conan to Kid to Crystal Mother,4218,https://myanimelist.net/character/1747/Kaito_Kuroba
496,Happy(ハッピー),Fairy TailFairy Tail OVAFairy Tail Movie 1: Houou no Miko,4215,https://myanimelist.net/character/5188/Happy
497,"Hiruma, Youichi(蛭魔 妖一)",Eyeshield 21Eyeshield 21: Maboroshi no Golden BowlEyeshield 21: Jump Festa 2005 Special,4215,https://myanimelist.net/character/945/Youichi_Hiruma
498,"Speedwagon, Robert E. O.(ロバート・E・O・スピードワゴン)",JoJo no Kimyou na Bouken (TV)JoJo no Kimyou na Bouken: Phantom Blood Pilot,4211,https://myanimelist.net/character/21938/Robert_E_O_Speedwagon
499,"Ichimaru, Gin(市丸 ギン)",BleachBleach: The Sealed Sword FrenzyBleach: Gotei 13 Omake,4210,https://myanimelist.net/character/1087/Gin_Ichimaru
500,Jinbe(ジンベエ),One PieceOne Piece Film: RedOne Piece: Dai Gekisen Tokushuu! Mugiwara no Ichimi vs. Tobi Roppou,4206,https://myanimelist.net/character/18938/Jinbe
501,Future Trunks(未来のトランクス),"Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super SaiyajinDragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, ChougekisenDragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu",4189,https://myanimelist.net/character/143844/Future_Trunks
502,Lavi(ラビ),D.Gray-manD.Gray-man Hallow,4187,https://myanimelist.net/character/779/Lavi
503,"Kanoe, Yuuko(庚 夕子)",Tasogare Otome x AmnesiaTasogare Otome x Amnesia: Taima Otome,4186,https://myanimelist.net/character/30273/Yuuko_Kanoe
504,"Asagiri, Gen(あさぎり ゲン)",Dr. StoneDr. Stone: Stone WarsDr. Stone: New World,4169,https://myanimelist.net/character/153843/Gen_Asagiri
505,Fern(フェルン),Sousou no FrierenSousou no Frieren: ●● no MahouSousou no Frieren 2nd Season,4118,https://myanimelist.net/character/188176/Fern
506,"Valentine, Funny(ファニー・ヴァレンタイン)",,4115,https://myanimelist.net/character/20147/Funny_Valentine
507,"Dian, Isaac(アイザック・ディアン)",Baccano!Baccano! SpecialsDurarara!!,4111,https://myanimelist.net/character/3662/Isaac_Dian
508,"Bachira, Meguru(蜂楽 廻)",Blue LockBlue Lock vs. U-20 JapanBlue Lock: Episode Nagi,4110,https://myanimelist.net/character/178716/Meguru_Bachira
509,"Tomoe, Mami(巴 マミ)",Mahou Shoujo Madoka★MagicaMahou Shoujo Madoka★Magica Movie 1: Hajimari no MonogatariMahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,4086,https://myanimelist.net/character/38194/Mami_Tomoe
510,"Hitachiin, Hikaru(常陸院 光)",Ouran Koukou Host Club,4071,https://myanimelist.net/character/22/Hikaru_Hitachiin
511,"Stanfield, Claire(クレア・スタンフィールド)",Baccano!Baccano! Specials,4037,https://myanimelist.net/character/5756/Claire_Stanfield
512,Beatrice(ベアトリーチェ),Umineko no Naku Koro niUmineko no Naku Koro ni Specials,4034,https://myanimelist.net/character/10285/Beatrice
513,Mine(マイン),Akame ga Kill!AkaKill! GekijouAkame ga Kill! Recap,4028,https://myanimelist.net/character/65229/Mine
514,"Rockbell, Winry(ウィンリィ・ロックベル)",Fullmetal Alchemist: Premium CollectionFullmetal AlchemistFullmetal Alchemist: The Conqueror of Shamballa,4025,https://myanimelist.net/character/63/Winry_Rockbell
515,"Armstrong, Alex Louis(アレックス・ルイ・アームストロング)",Fullmetal AlchemistFullmetal Alchemist: The Conqueror of ShamballaFullmetal Alchemist: Reflections,4017,https://myanimelist.net/character/2079/Alex_Louis_Armstrong
516,"Kise, Ryouta(黄瀬 涼太)",Kuroko no Basket: Tip OffKuroko no Basket: Oshaberi Demo Shimasen kaKuroko no Basket: Saikou no Present desu,4005,https://myanimelist.net/character/21332/Ryouta_Kise
517,Clare(クレア),Claymore,3998,https://myanimelist.net/character/2188/Clare
518,Tatsumaki(戦慄のタツマキ),One Punch ManOne Punch Man SpecialsOne Punch Man 2nd Season,3992,https://myanimelist.net/character/81929/Tatsumaki
519,"Sakamaki, Izayoi(逆廻 十六夜)",Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?: Onsen Manyuuki,3989,https://myanimelist.net/character/69435/Izayoi_Sakamaki
520,"Mitaka, Asa(三鷹 アサ)",,3980,https://myanimelist.net/character/213865/Asa_Mitaka
521,"Kururugi, Suzaku(枢木 スザク)",Code Geass: Hangyaku no LelouchCode Geass: Hangyaku no Lelouch Picture DramaCode Geass: Hangyaku no Lelouch Recaps,3976,https://myanimelist.net/character/559/Suzaku_Kururugi
522,"Kuran, Kaname(玖蘭 枢)",Vampire KnightVampire Knight GuiltyVampire Knight: Gekiai no Portrait,3963,https://myanimelist.net/character/3520/Kaname_Kuran
523,"Nanase, Haruka(七瀬 遙)",Free!Free!: FrFr - Short MovieFree! Eternal Summer,3956,https://myanimelist.net/character/83023/Haruka_Nanase
524,"Armstrong, Olivier Mira(オリヴィエ・ミラ・アームストロング)",Fullmetal Alchemist: BrotherhoodFullmetal Alchemist: Brotherhood - 4-koma Gekijou,3955,https://myanimelist.net/character/3934/Olivier_Mira_Armstrong
525,Twelve(ツエルブ（久見 冬二）),Zankyou no Terror,3945,https://myanimelist.net/character/103653/Twelve
526,"Kushieda, Minori(櫛枝 実乃梨)",Toradora!Toradora!: SOS! Kuishinbou BanbanzaiToradora!: Bentou no Gokui,3935,https://myanimelist.net/character/12305/Minori_Kushieda
527,"Souma, Yuki(草摩 由希)",Fruits BasketFruits Basket 1st SeasonFruits Basket 2nd Season,3925,https://myanimelist.net/character/208/Yuki_Souma
528,"Voldigoad, Anos(アノス・ヴォルディゴード)","Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e KayouMaou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e KayouMaou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou Part 2",3920,https://myanimelist.net/character/175947/Anos_Voldigoad
529,"Shirayuki, Mizore(白雪 みぞれ)",Rosario to VampireRosario to Vampire Capu2,3910,https://myanimelist.net/character/8129/Mizore_Shirayuki
530,Vivy(ヴィヴィ),Vivy: Fluorite Eye's SongVivy: Fluorite Eye's Song - To Make Everyone Happy With My Singing,3897,https://myanimelist.net/character/193421/Vivy
531,"Silva, Noelle(ノエル・シルヴァ)",Black CloverPetit Clover AdvanceBlack Clover: Jump Festa 2018 Special,3881,https://myanimelist.net/character/127141/Noelle_Silva
532,"Ononoki, Yotsugi(斧乃木 余接)",TsukimonogatariMonogatari Series: Off & Monster SeasonNisemonogatari,3874,https://myanimelist.net/character/57499/Yotsugi_Ononoki
533,"Yamauchi, Sakura(山内 桜良)",Kimi no Suizou wo Tabetai,3872,https://myanimelist.net/character/157117/Sakura_Yamauchi
534,"Kazami, Yuuji(風見 雄二)",Grisaia no KajitsuGrisaia no Meikyuu: Caprice no Mayu 0Grisaia no Rakuen,3847,https://myanimelist.net/character/80891/Yuuji_Kazami
535,Konjiki no Yami(金色の闇),To LOVE-Ru DarknessTo LOVE-Ru Darkness OVATo LOVE-Ru Darkness 2nd,3847,https://myanimelist.net/character/5513/Konjiki_no_Yami
536,"Isagi, Yoichi(潔 世一)",Blue LockBlue Lock vs. U-20 JapanBlue Lock: Episode Nagi,3831,https://myanimelist.net/character/177491/Yoichi_Isagi
537,"Tsukiyomi, Ikuto(月詠 幾斗)",Shugo Chara!Shugo Chara!! DokiShugo Chara! Party!,3830,https://myanimelist.net/character/5801/Ikuto_Tsukiyomi
538,"Toogata, Mirio(通形 ミリオ)",Boku no Hero Academia 3rd SeasonBoku no Hero Academia 4th SeasonBoku no Hero Academia 5th Season,3814,https://myanimelist.net/character/149296/Mirio_Toogata
539,"Mista, Guido(グイード・ミスタ)",JoJo no Kimyou na Bouken Part 5: Ougon no KazeJoJo no Kimyou na Bouken Part 5: Ougon no Kaze Recaps,3812,https://myanimelist.net/character/13084/Guido_Mista
540,"Hatori, Chise(羽鳥 智世)",Mahoutsukai no Yome: Hoshi Matsu HitoMahoutsukai no YomeMahoYome: Aisatsu,3811,https://myanimelist.net/character/99441/Chise_Hatori
541,Neferpitou(ネフェルピトー ),Hunter x Hunter (2011),3811,https://myanimelist.net/character/12300/Neferpitou
542,"Nakano, Ichika(中野 一花)",5-toubun no Hanayome5-toubun no Hanayome ∬5-toubun no Hanayome Movie,3803,https://myanimelist.net/character/161470/Ichika_Nakano
543,"Katsuki, Yuuri(勝生 勇利)",Yuri!!! on Ice,3797,https://myanimelist.net/character/139244/Yuuri_Katsuki
544,"Fujinuma, Satoru(藤沼 悟)",Boku dake ga Inai MachiBoku dake ga Inai Machi Recaps,3781,https://myanimelist.net/character/98737/Satoru_Fujinuma
545,"Hyuuga, Neji(日向 ネジ)",Naruto: Shippuuden Movie 1Naruto SD: Rock Lee no Seishun Full-Power NindenNaruto,3781,https://myanimelist.net/character/1694/Neji_Hyuuga
546,Dandy(ダンディ),Space☆DandyViva NamidaSpace☆Dandy 2nd Season,3780,https://myanimelist.net/character/91119/Dandy
547,Hestia(ヘスティア),Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou kaDungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVADungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,3779,https://myanimelist.net/character/93273/Hestia
548,"Ayase, Chihaya(綾瀬 千早)",ChihayafuruChihayafuru 2Chihayafuru 3,3773,https://myanimelist.net/character/47163/Chihaya_Ayase
549,"Yazawa, Niko(矢澤 にこ)","Bokura no Live Kimi to no LifeSnow HalationNatsu-iro Egao de 1, 2, Jump!",3770,https://myanimelist.net/character/46163/Niko_Yazawa
550,"Anarchy, Stocking(ストッキング・アナーキー)",Panty & Stocking with GarterbeltPanty & Stocking in SanitaryboxNew Panty & Stocking with Garterbelt,3767,https://myanimelist.net/character/32801/Stocking_Anarchy
551,"Tokitou, Muichirou(時透 無一郎)",Kimetsu no Yaiba: Katanakaji no Sato-henKimetsu no YaibaKimetsu no Yaiba Movie: Mugen Ressha-hen,3764,https://myanimelist.net/character/151147/Muichirou_Tokitou
552,"Boa, Hancock(ボア・ハンコック)",One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono ChikaiOne PieceOne Piece Film: Strong World Episode 0,3757,https://myanimelist.net/character/16342/Hancock_Boa
553,"River, Nate(ネイト・リバー)",Death NoteDeath Note: Rewrite,3746,https://myanimelist.net/character/464/Nate_River
554,"Harvent, Miria(ミリア・ハーヴェント)",Baccano!Baccano! SpecialsDurarara!!,3738,https://myanimelist.net/character/3796/Miria_Harvent
555,"Fujibayashi, Kyou(藤林 杏)","ClannadClannad: After Story - Mou Hitotsu no Sekai, Kyou-henClannad Movie",3734,https://myanimelist.net/character/4605/Kyou_Fujibayashi
556,"Kumagawa, Misogi(球磨川 禊)",Medaka Box Abnormal,3728,https://myanimelist.net/character/36753/Misogi_Kumagawa
557,"Lockser, Juvia(ジュビア・ロクサー)",Fairy TailFairy Tail OVAFairy Tail Movie 1: Houou no Miko,3709,https://myanimelist.net/character/9719/Juvia_Lockser
558,Beatrice(ベアトリス),Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow - Manner MovieRe:Zero kara Hajimeru Isekai SeikatsuRe:Zero kara Hajimeru Break Time,3703,https://myanimelist.net/character/118767/Beatrice
559,"Yaguchi, Yatora(矢口 八虎)",Blue Period,3702,https://myanimelist.net/character/174463/Yatora_Yaguchi
560,Fushi(不死 (フシ)),Fumetsu no Anata eFumetsu no Anata e Season 2Fumetsu no Anata e Season 3,3699,https://myanimelist.net/character/151067/Fushi
561,"Samejima, Mamimi(サメジマ・マミ美)",FLCL,3680,https://myanimelist.net/character/632/Mamimi_Samejima
562,"Oshino, Meme(忍野 メメ)",BakemonogatariBakemonogatari RecapKizumonogatari I: Tekketsu-hen,3670,https://myanimelist.net/character/22552/Meme_Oshino
563,"Victoria, Seras(セラス・ヴィクトリア)",HellsingHellsing UltimateHellsing: Digest for Freaks,3670,https://myanimelist.net/character/624/Seras_Victoria
564,"Kousaka, Kirino(高坂 桐乃)",Ore no Imouto ga Konnani Kawaii Wake ga NaiOre no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character CommentaryOre no Imouto ga Konnani Kawaii Wake ga Nai.,3660,https://myanimelist.net/character/24544/Kirino_Kousaka
565,Shirayuki(白雪),"Akagami no Shirayuki-himeAkagami no Shirayuki-hime 2nd SeasonAkagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",3637,https://myanimelist.net/character/18323/Shirayuki
566,"Ibuki, Fuuko(伊吹 風子)",ClannadClannad: After StoryKaginado,3636,https://myanimelist.net/character/4601/Fuuko_Ibuki
567,"Shiina, Mahiru(椎名 真昼)",Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita KenOtonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken 2nd Season,3629,https://myanimelist.net/character/193569/Mahiru_Shiina
568,"Zuberg, Alice(アリス・ツーベルク)",Sword Art Online: AlicizationSword Art Online: Alicization - War of UnderworldSword Art Online: Alicization - War of Underworld Reflection,3626,https://myanimelist.net/character/75450/Alice_Zuberg
569,"Stein, Franken(フランケン シュタイン)",Soul EaterSoul Eater NOT!,3605,https://myanimelist.net/character/8446/Franken_Stein
570,Deidara(デイダラ),NarutoNaruto: ShippuudenNaruto SD: Rock Lee no Seishun Full-Power Ninden,3595,https://myanimelist.net/character/1902/Deidara
571,"Toshinou, Kyouko(歳納 京子)",Yuru YuriYuru Yuri♪♪Yuru Yuri Nachuyachumi!,3583,https://myanimelist.net/character/35871/Kyouko_Toshinou
572,"Shigaraki, Tomura(死柄木 弔)",Boku no Hero Academia: MemoriesBoku no Hero AcademiaBoku no Hero Academia 2nd Season,3576,https://myanimelist.net/character/122103/Tomura_Shigaraki
573,"Sakurasawa, Sumi(桜沢 墨)","Kanojo, Okarishimasu: Date MovieKanojo, Okarishimasu 2nd Season: Date MovieKanojo, Okarishimasu",3569,https://myanimelist.net/character/171851/Sumi_Sakurasawa
574,"Kyouraku, Shunsui Jirou Sakuranosuke(京楽 次郎 総蔵佐 春水)",BleachBleach: The Sealed Sword FrenzyBleach Movie 1: Memories of Nobody,3550,https://myanimelist.net/character/1088/Shunsui_Jirou_Sakuranosuke_Kyouraku
575,Nezumi(ネズミ),No.6,3548,https://myanimelist.net/character/41182/Nezumi
576,Totoro(トトロ),Tonari no TotoroMei to Koneko Bus,3532,https://myanimelist.net/character/269/Totoro
577,"Tenjou, Utena(天上 ウテナ)",Shoujo Kakumei UtenaShoujo Kakumei Utena: Adolescence Mokushiroku,3525,https://myanimelist.net/character/747/Utena_Tenjou
578,"Brown, Nicolas(ニコラス・ブラウン)",Gangsta.Gangsta. Recap,3518,https://myanimelist.net/character/41197/Nicolas_Brown
579,"Hishiro, Chizuru(日代 千鶴)",ReLIFEReLIFE: Kanketsu-hen,3513,https://myanimelist.net/character/127643/Chizuru_Hishiro
580,"Cha, Hae-In(차해인)",EchoOre dake Level Up na KenOre dake Level Up na Ken Season 2: Arise from the Shadow,3511,https://myanimelist.net/character/173979/Hae-In_Cha
581,"Kagari, Atsuko(アツコ・カガリ)",Little Witch AcademiaLittle Witch Academia: Mahoujikake no ParadeLittle Witch Academia (TV),3510,https://myanimelist.net/character/81645/Atsuko_Kagari
582,"Kotoishi, Naru(琴石 なる)",BarakamonMijikamon,3503,https://myanimelist.net/character/31273/Naru_Kotoishi
583,"Wallenstein, Ais(アイズ・ヴァレンシュタイン)",Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword OratoriaDungeon ni Deai wo Motomeru no wa Machigatteiru Darou kaDungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,3501,https://myanimelist.net/character/92227/Ais_Wallenstein
584,"Sarashina, Ruka(更科 瑠夏)","Kanojo, Okarishimasu: Date MovieKanojo, Okarishimasu 2nd Season: Date MovieKanojo, Okarishimasu",3497,https://myanimelist.net/character/175269/Ruka_Sarashina
585,"Ootori, Kyouya(鳳 鏡夜)",Ouran Koukou Host Club,3491,https://myanimelist.net/character/23/Kyouya_Ootori
